iter	Passed	Remaining
903	6692	4412
904	6700	4404
905	6707	4397
906	6715	4390
907	6722	4382
908	6729	4375
909	6737	4368
910	6744	4360
911	6751	4353
912	6758	4345
913	6766	4338
914	6773	4330
915	6780	4323
916	6787	4315
917	6795	4308
918	6802	4300
919	6809	4293
920	6817	4285
921	6824	4278
922	6832	4270
923	6839	4263
924	6846	4255
925	6853	4248
926	6861	4241
927	6867	4233
928	6875	4225
929	6882	4218
930	6889	4210
931	6897	4203
932	6904	4195
933	6911	4188
934	6918	4180
935	6926	4173
936	6932	4165
937	6940	4158
938	6947	4150
939	6955	4143
940	6962	4136
941	6969	4128
942	6976	4121
943	6983	4113
944	6991	4105
945	6998	4098
946	7006	4091
947	7013	4083
948	7020	4076
949	7028	4068
950	7035	4061
951	7042	4053
952	7049	4046
953	7056	4038
954	7064	4031
955	7070	4023
956	7078	4016
957	7086	4009
958	7093	4001
959	7101	3994
960	7108	3986
961	7115	3979
962	7123	3972
963	7130	3964
964	7137	3956
965	7144	3949
966	7151	3941
967	7159	3934
968	7166	3927
969	7173	3919
970	7180	3911
971	7187	3904
972	7195	3897
973	7201	3889
974	7209	3882
975	7216	3874
976	7224	3867
977	7231	3859
978	7238	3852
979	7246	3844
980	7253	3837
981	7260	3829
982	7267	3822
983	7274	3814
984	7281	3807
985	7289	3799
986	7296	3792
987	7303	3784
988	7310	3777
989	7317	3769
990	7324	3761
991	7331	3754
992	7338	3747
993	7346	3739
994	7353	3732
995	7360	3724
996	7368	3717
997	7375	3709
998	7382	3702
999	7389	3694
1000	7396	3687
1001	7404	3679
1002	7411	3672
1003	7418	3665
1004	7426	3657
1005	7433	3650
1006	7440	3642
1007	7447	3635
1008	7455	3627
1009	7461	3620
1010	7469	3612
1011	7476	3605
1012	7483	3597
1013	7490	3590
1014	7497	3582
1015	7505	3575
1016	7513	3568
1017	7521	3561
1018	7529	3553
1019	7536	3546
1020	7543	3539
1021	7551	3531
1022	7558	3524
1023	7566	3517
1024	7573	3509
1025	7580	3502
1026	7587	3494
1027	7594	3487
1028	7602	3479
1029	7609	3472
1030	7616	3464
1031	7623	3457
1032	7631	3450
1033	7638	3442
1034	7645	3435
1035	7652	3427
1036	7659	3419
1037	7667	3412
1038	7675	3405
1039	7683	3398
1040	7690	3390
1041	7697	3383
1042	7704	3375
1043	7712	3368
1044	7719	3361
1045	7726	3353
1046	7733	3346
